id,slug,name,brand,years,generation_code,category,vehicle_type,tier,country,engine,hp,torque,trans,drivetrain,layout,curb_weight,seats,manual_available,zero_to_sixty,quarter_mile,top_speed,braking_60_0,lateral_g,price_range,price_avg,msrp_new_low,msrp_new_high,score_sound,score_interior,score_track,score_reliability,score_value,score_driver_fun,score_aftermarket,daily_usability_tag,maintenance_cost_index,insurance_cost_index,fuel_economy_combined,platform_cost_tier,parts_availability,diy_friendliness,has_tagline,has_highlight,has_hero_blurb,has_essence,has_heritage,has_engine_character,has_buyers_summary,pros_count,cons_count,common_issues_count,competitors_count,has_hero_image,tuning_engine_family,tuning_stock_whp,tuning_stock_wtq,tuning_data_quality,tuning_verified,tuning_stages_count,expected_whp,whp_diff
581491a0-0b53-4069-ae52-5e9c95211666,subaru-forester-xt-sg,Subaru Forester XT,Subaru,2004-2008,SG,Front-Engine,SUV,budget,Japan,2.5L Turbocharged H4,230,235,4AT/5MT,AWD,,3395,5,true,6.0,14.50,130,,,"$24,000 - $28,000",26000,24495,27795,7.0,6.0,7.0,5.0,8.0,8.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,196,
073cfe28-c3d3-4600-9701-1bb2895d897f,subaru-impreza-wrx-gc8,Subaru Impreza WRX GC8,Subaru,1992-2000,GC8,Front-Engine,Sports Sedan,budget,Japan,2.0L Turbocharged Flat-4,218,214,5MT,AWD,,2965,5,true,5.9,14.20,140,,,"$22,000 - $26,000",24000,22000,26000,8.0,5.0,8.0,6.0,8.0,9.0,10.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,185,
e13ce410-0f24-4006-87c8-b76b5da1c10c,subaru-wrx-sti-gc8,Subaru Impreza WRX STI,Subaru,1994-2000,GC8,Front-Engine,Sports Sedan,budget,Japan,2.0L Turbocharged Flat-4,280,253,5MT,AWD,,2975,5,true,4.9,13.30,155,,,"$32,000 - $38,000",35000,32000,38000,8.0,5.0,9.0,6.0,9.0,9.0,10.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,1,Y,EJ257 2.5L Turbo Boxer,265,260,enriched,false,3,238,27
4311c729-9d0a-4183-8fb8-23a37f4302c5,subaru-wrx-sti-gd,Subaru Impreza WRX STI GD,Subaru,2004-2007,GD,Front-Engine,Sports Sedan,budget,Japan,2.5L Turbo H4,300,300,6MT,AWD,,3395,,true,4.8,13.30,157,110,0.93,$28-45K,35000,,,7.7,5.1,7.6,6.5,5.5,9.0,9.8,,,,18.0,,,,Y,Y,N,Y,Y,Y,Y,4,4,0,0,Y,EJ257 2.5L Turbo Boxer,265,260,enriched,false,3,255,10
70cfa0dd-a140-4d7d-aa53-6b4c6a022bdd,subaru-legacy-gt-spec-b-bl,Subaru Legacy GT Spec.B,Subaru,2006-2009,BL/BP,Front-Engine,Sports Sedan,budget,Japan,2.5L Turbocharged H4,250,250,6MT,AWD,,3450,5,true,5.8,14.20,155,,,"$28,000 - $32,000",30000,28695,31695,7.0,6.0,7.0,5.0,8.0,8.0,7.0,Daily Capable,,,,,moderate,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,213,
e7d8d53e-66f9-43a2-b0e3-3252d35969fa,subaru-wrx-sti-gr-gv,Subaru WRX STI GR/GV,Subaru,2008-2014,GR/GV,Front-Engine,Sports Sedan,budget,Japan,2.5L Turbo H4,305,290,6MT,AWD,,3450,,true,4.7,13.10,158,107,0.96,$25-40K,32000,,,7.7,5.1,7.6,6.4,6.0,8.5,9.8,,,,19.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,EJ257 2.5L Turbo Boxer,265,260,researched,false,3,259,6
e3930da8-4064-429d-a7fa-b72e47111641,subaru-wrx-sti-va,Subaru WRX STI VA,Subaru,2015-2021,VA,Front-Engine,Sports Sedan,mid,Japan,2.5L Turbo H4,310,290,6MT,AWD,,3391,,true,4.6,13.00,159,104,0.99,$35-52K,42000,,,7.7,5.8,8.3,6.4,6.3,8.5,9.8,,,,20.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,EJ257 2.5L Turbo Boxer,265,260,enriched,false,3,264,1
96a8b068-24dd-47e6-8b71-dcd5f1c56c7d,tesla-model-3-performance,Tesla Model 3 Performance,Tesla,2018-2024,Model 3,Front-Engine,Sports Sedan,mid,United States,Dual Motor Electric,450,471,Direct,AWD,,4065,,true,3.1,11.60,162,104,0.96,$38-55K,45000,,,1.0,8.1,6.2,6.0,7.1,6.0,5.8,,,,113.0,,,,Y,Y,N,Y,Y,Y,Y,4,4,0,0,Y,,,400,enriched,false,0,383,
b3ebc69f-01c4-4011-ac1a-158655dae7d6,tesla-model-y-performance-2020,Tesla Model Y Performance,Tesla,2020-2024,,Rear-Engine,SUV,mid,United States,Dual Motor Electric AWD,456,497,Single-Speed Fixed Gear,AWD,,4416,7,false,3.5,11.90,155,,,"$54,190 - $67,190",60690,54190,67190,3.0,8.0,7.0,6.0,8.0,7.0,5.0,Daily Capable,,,,,moderate,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,422,templated,false,0,388,
06a166e3-5a05-47e7-adc1-78af108c4f51,toyota-4runner-trd-pro-n280,Toyota 4Runner TRD Pro,Toyota,2015-2024,N280,Front-Engine,SUV,mid,Japan,4.0L V6,270,278,5AT,RWD,,4805,5,false,7.5,15.70,109,,,"$52,000 - $58,000",55000,52420,58000,7.0,6.0,4.0,9.0,6.0,8.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,230,
a9fba488-1aa3-46e1-818e-bd39ce27af2b,toyota-86-scion-frs,Toyota 86 / Scion FR-S,Toyota,2013-2020,ZN6,Front-Engine,Sports Car,budget,Japan,2.0L NA H4,205,156,6MT/6AT,RWD,,2758,,true,6.2,14.50,143,108,0.96,$15-28K,22000,,,5.5,5.5,7.1,8.9,9.6,8.3,9.7,,,,28.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,,skeleton,false,3,174,
82140fa3-666a-4cae-85ab-600303d0eec4,toyota-celica-gt-four-st205,Toyota Celica GT-Four ST205,Toyota,1994-1999,ST205,Front-Engine,Sports Car,budget,Japan,2.0L Turbo I4 (3S-GTE),245,224,5MT,AWD,,3197,4,true,5.8,14.20,153,,,"$15,000 - $35,000",25000,29998,32998,8.0,6.0,9.0,5.0,8.0,9.0,9.0,Daily Capable,,,,,moderate,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,208,
657746e9-de6e-4201-9ad3-99388b24ce84,toyota-gr-corolla-e210,Toyota GR Corolla,Toyota,2023-2024,E210,Front-Engine,Hot Hatch,mid,Japan,1.6L Turbocharged 3-Cylinder,300,273,6MT,AWD,,3249,5,true,4.9,13.30,143,,,"$36,000 - $46,000",41000,36998,45998,8.0,7.0,9.0,6.0,7.0,9.0,8.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,255,
a7099f02-9097-4e5e-9f6b-6aa1ea7cc6be,toyota-gr-supra,Toyota GR Supra,Toyota,2020-2024,A90/J29,Front-Engine,Sports Car,budget,Japan,3.0L TT I6,382,365,6MT/8AT,RWD,,3400,,true,3.9,12.10,155,100,1.01,$38-55K,46500,,,6.3,7.4,7.6,8.2,7.2,7.8,8.5,,,,25.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,B58 3.0L Turbo I6,340,380,researched,false,3,325,15
17313d09-9446-4df6-b40b-1f7878953f20,toyota-gr86,Toyota GR86,Toyota,2022-2024,ZN8,Front-Engine,Sports Car,budget,Japan,2.4L NA H4,228,184,6MT/6AT,RWD,,2811,,true,5.4,13.90,140,105,1.00,$28-38K,33000,,,6.0,6.0,8.1,8.4,9.1,9.0,9.2,,,,26.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,,,,skeleton,false,3,194,
be4ab308-47b0-474a-a097-55a8afd57219,toyota-land-cruiser-200-series,Toyota Land Cruiser 200 Series,Toyota,2008-2021,200 Series,Front-Engine,SUV,premium,Japan,5.7L V8,381,401,8AT,AWD,,5815,8,false,7.3,15.50,130,,,"$85,000 - $95,000",90000,85415,94720,6.0,8.0,3.0,9.0,6.0,5.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,324,
a99be6db-e4e5-41bc-857a-811fd2bdad92,toyota-lfa-lfa01,Toyota LFA,Toyota,2010-2012,LFA1,Front-Engine,Supercar,premium,Japan,4.8L Naturally Aspirated V10,552,354,6ASG,RWD,,3263,2,false,3.6,11.60,202,,,"$375,000 - $445,000",410000,375000,445000,10.0,8.0,9.0,8.0,4.0,10.0,3.0,Weekend Only,,,,,limited,low,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,469,
b062438d-f035-4d32-92e0-943c3a009370,toyota-mr2-spyder-zzw30,Toyota MR2 Spyder,Toyota,1999-2007,ZZW30,Mid-Engine,Sports Car,budget,Japan,1.8L DOHC I4,138,126,5MT,RWD,,2195,2,true,6.8,15.20,130,,,"$23,000 - $28,000",25500,23000,28000,6.0,5.0,8.0,8.0,9.0,9.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,117,
359b115b-0aef-4f31-92fa-759076b9ccf6,toyota-mr2-turbo-sw20,Toyota MR2 Turbo SW20,Toyota,1991-1995,SW20,Mid-Engine,Sports Car,budget,Japan,2.0L Turbocharged I4 (3S-GTE),200,200,5MT,RWD,,3020,2,true,5.8,14.20,140,,,"$15,000 - $35,000",25000,25000,28000,8.0,6.0,8.0,5.0,8.0,9.0,9.0,Weekend Only,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,170,
028c2c5c-324b-41bd-b861-81131689703d,toyota-sequoia-trd-pro-xk80,Toyota Sequoia TRD Pro,Toyota,2023-present,XK80,Front-Engine,SUV,mid,United States,3.4L Twin-Turbo V6 Hybrid,437,583,10AT,RWD,,6365,8,false,6.2,14.80,112,,,"$75,000 - $85,000",80000,75195,85000,7.0,8.0,5.0,8.0,6.0,7.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,371,
85590129-b417-425f-b7c4-948880fc83d1,toyota-supra-mk4-a80-turbo,Toyota Supra Mk4 A80 Turbo,Toyota,1993-2002,A80/JZA80,Front-Engine,Sports Car,premium,Japan,3.0L TT I6 2JZ-GTE,320,315,6MT/4AT,RWD,,3505,4,true,4.6,13.10,155,105,0.95,"$75,000 - $130,000",95000,,,7.8,5.6,7.9,8.3,3.5,8.7,9.7,Capable daily,3,5,18.0,premium,moderate,6,Y,Y,N,Y,Y,Y,Y,4,3,5,3,Y,,,,skeleton,false,3,272,
6f150c53-4ec4-4817-bd41-b1cca782a045,toyota-tacoma-n300,Toyota Tacoma,Toyota,2016-2023,N300,Front-Engine,Truck,budget,United States,3.5L V6,278,265,6MT/6AT,RWD,,4480,5,true,7.1,15.70,115,,,"$27,000 - $47,000",37000,27425,46915,6.0,6.0,4.0,8.0,8.0,7.0,9.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,236,
06a70f50-7f90-445f-a953-af3fedc99ff8,toyota-tacoma-2024,Toyota Tacoma,Toyota,2024-present,N300,Front-Engine,Truck,mid,Japan,2.4L Turbo I4,278,317,8AT,RWD,,4270,5,true,7.1,15.40,115,,,"$36,000 - $55,000",45500,36220,54995,6.0,7.0,4.0,8.0,8.0,6.0,9.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,236,
6345bf88-046e-4123-90dd-79a7cfd90d51,toyota-tacoma-trd-pro-3rd-gen,Toyota Tacoma TRD Pro,Toyota,2016-2023,N300,Front-Engine,Truck,mid,Japan,3.5L V6,278,265,6AT,RWD,,4480,5,true,7.4,15.70,115,,,"$45,000 - $52,000",48500,45015,51965,6.0,6.0,4.0,8.0,7.0,7.0,9.0,Daily Capable,,,,,excellent,high,Y,Y,Y,Y,Y,Y,Y,5,4,0,2,Y,,,,skeleton,false,3,236,
8618e022-3f77-4b1d-85e3-114f23f61bdb,toyota-tundra-3rd-gen,Toyota Tundra,Toyota,2022-2024,XK70,Front-Engine,Truck,mid,Japan,3.5L Twin-Turbo V6 Hybrid,437,583,10AT,RWD,,5680,5,false,6.1,14.30,115,,,"$37,000 - $77,000",57000,37645,76965,7.0,6.0,4.0,5.0,7.0,6.0,7.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,371,
67153100-f76e-43d4-8d97-e367de56a564,toyota-tundra-trd-pro-xk70,Toyota Tundra TRD Pro,Toyota,2022-2024,XK70,Front-Engine,Truck,mid,USA,3.4L Twin-Turbo V6 Hybrid,437,583,10AT,RWD,,5680,5,false,6.1,14.80,112,,,"$68,000 - $75,000",71500,67535,74965,7.0,6.0,4.0,8.0,6.0,7.0,8.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,3,371,
8ce3040b-6f02-4bdc-b32b-d25eb9ec9e4b,volkswagen-corrado-vr6-53i,Volkswagen Corrado VR6,Volkswagen,1992-1995,53i,Front-Engine,Sports Car,mid,Germany,2.8L VR6,178,177,5MT,FWD,,2822,4,true,7.5,15.80,138,,,"$23,000 - $28,000",25500,23000,28000,8.0,6.0,7.0,5.0,8.0,9.0,7.0,Daily Capable,,,,,moderate,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,151,
21d4c82a-6f46-4bb0-bb83-065fc653b566,volkswagen-golf-r-mk7,Volkswagen Golf R Mk7,Volkswagen,2015-2019,MK7/MK7.5,Front-Engine,Hot Hatch,budget,Germany,2.0L Turbo I4,292,280,6MT/6DSG,AWD,,3314,5,true,4.5,12.90,155,105,0.97,$28-40K,34000,,,5.3,7.0,7.3,7.2,7.9,7.7,9.5,,,,25.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,EA888 Gen3 (Mk7/Mk8),250,265,researched,false,4,248,2
dd627ab2-897e-4ee3-bc7e-0ee3df1403ee,volkswagen-golf-r-mk8,Volkswagen Golf R Mk8,Volkswagen,2022-2024,MK8,Front-Engine,Hot Hatch,mid,Germany,2.0L Turbo I4,315,295,7DSG,AWD,,3417,5,false,4.4,12.70,155,102,1.00,$42-55K,48000,,,5.3,6.5,7.8,7.2,7.0,7.5,9.0,,,,24.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,EA888 Gen3 (Mk7/Mk8),268,280,researched,false,4,268,0
7657c8bd-a3d6-4a32-be91-6ff70977d5fc,volkswagen-golf-tsi-mk7,Volkswagen Golf TSI (Mk7),Volkswagen,2013-2020,Mk7,Front-Engine,Hot Hatch,budget,Germany,1.4L Turbocharged I4,150,184,6MT/6AT,FWD,,2917,5,true,8.5,,130,,,"$20,000 - $25,000",22500,20315,25215,6.0,8.0,6.0,6.0,8.0,7.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,128,
2b684734-0554-4861-9c4a-aa10b1d82885,volkswagen-gti-mk4,Volkswagen GTI Mk4,Volkswagen,1999-2005,Mk4,Front-Engine,Hot Hatch,budget,Germany,1.8L Turbocharged I4,180,173,5MT/6MT/5AT,FWD,,2822,5,true,7.2,15.40,130,,,"$18,000 - $22,000",20000,19900,22500,7.0,6.0,7.0,5.0,9.0,8.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,153,
517dc46d-a077-4f4b-b2f4-ab414feb9ee6,volkswagen-gti-mk5,Volkswagen GTI Mk5,Volkswagen,2006-2009,Mk5,Front-Engine,Hot Hatch,budget,Germany,2.0L Turbocharged I4,200,207,6MT/6AT,FWD,,3168,5,true,6.9,15.20,130,,,"$23,000 - $26,000",24500,23190,25990,8.0,7.0,9.0,6.0,7.0,9.0,8.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,170,
d7d0b150-ece8-4ffa-b8d2-7a9926bfcc75,volkswagen-gti-mk6,Volkswagen GTI Mk6,Volkswagen,2010-2014,Mk6,Front-Engine,Hot Hatch,budget,Germany,2.0L Turbocharged I4 (TSI),200,207,6MT/6DCT,FWD,,3034,5,true,6.9,15.20,130,,,"$23,000 - $28,000",25500,23495,28495,6.0,7.0,7.0,5.0,8.0,8.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,170,
dc08d9fc-005e-4a01-85b8-28661d37a1c4,volkswagen-gti-mk7,Volkswagen GTI Mk7,Volkswagen,2015-2021,MK7/MK7.5,Front-Engine,Hot Hatch,budget,Japan,2.0L Turbo I4,228,258,6MT/6DSG,FWD,,3088,4,true,5.7,14.00,155,110,0.94,$18-32K,25000,,,5.2,7.0,7.2,7.7,9.7,8.0,9.9,,,,28.0,,,,Y,Y,N,Y,Y,Y,Y,4,3,0,0,Y,EA888 Gen3 (Mk7/Mk8),210,240,researched,false,4,194,16
5c12511b-e748-4749-9b4f-d0fb4f9b94de,volkswagen-jetta-gli-mk6,Volkswagen Jetta GLI Mk6,Volkswagen,2012-2018,Mk6,Front-Engine,Sports Sedan,budget,Germany,2.0L Turbocharged I4,200,207,6MT/6DSG,FWD,,3208,5,true,6.7,15.10,130,,,"$23,000 - $27,000",25000,23195,26995,7.0,6.0,7.0,5.0,8.0,8.0,9.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,170,
d1efe942-05a2-4b5c-ad43-40aa110e3585,volkswagen-jetta-gli-mk7,Volkswagen Jetta GLI Mk7,Volkswagen,2019-2024,Mk7,Front-Engine,Sports Sedan,budget,Germany,2.0L Turbocharged I4,228,258,6MT/7DCT,FWD,,3298,5,true,6.7,15.10,155,,,"$27,995 - $31,995",29995,27995,31995,7.0,6.0,7.0,5.0,8.0,8.0,9.0,Daily Capable,,,,,excellent,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,EA888 Gen3 (Mk7/Mk8),210,240,templated,false,4,194,16
4064cbee-bae8-4dc4-b04b-65e0c47f552f,volkswagen-r32-mk4,Volkswagen R32 Mk4,Volkswagen,2003-2004,Mk4,Front-Engine,Hot Hatch,mid,Germany,3.2L VR6,240,236,6MT,AWD,,3340,4,true,6.4,14.80,155,,,"$28,000 - $35,000",31500,28900,28900,8.0,7.0,9.0,6.0,7.0,9.0,8.0,Daily Capable,,,,,good,moderate,Y,Y,Y,Y,Y,Y,Y,5,4,0,3,Y,,,,skeleton,false,0,204,
